"SaID","AccID","Longitude","Latitude","ASV37_bacteria_rhizosphere_CK_pred","ASV37_bacteria_rhizosphere_LN_pred","ASV37_bacteria_rhizosphere_LP_pred","ASV37_bacteria_root_CK_pred","ASV37_bacteria_root_LN_pred","ASV37_bacteria_root_LP_pred","ASV7_bacteria_rhizosphere_CK_pred","ASV7_bacteria_rhizosphere_LN_pred","ASV7_bacteria_root_D_pred","ASV7_bacteria_root_LN_pred"
"SEEDGWAS1609","CIMMYTMA-016361",-99.1,18.98333333,286.8184349,384.0775721,263.3149549,72.79238534,81.88216085,98.53975858,485.8064231,804.9882179,509.9736311,949.6546903
"SEEDGWAS3395","CIMMYTMA-001986",-99,19.01666667,283.2273326,384.0775509,263.3149502,74.43052429,79.7742994,85.40220855,502.0118109,804.1048232,583.8707027,880.3690687
"SEEDGWAS3397","CIMMYTMA-001994",-99.083132,18.878577,292.5422066,384.0775547,263.3149398,71.73033685,73.64116375,93.87519085,480.8284082,796.0011638,519.9944317,851.6202337
"SEEDGWAS2370","CIMMYTMA-001995",-99.083132,18.878577,292.5422066,384.0775547,263.3149398,71.73033685,73.64116375,93.87519085,480.8284082,796.0011638,519.9944317,851.6202337
"SEEDGWAS4622","CIMMYTMA-016609",-98.91666667,18.98333333,286.8184349,384.0775721,263.3149549,72.79238534,81.88216085,98.53975858,485.8064231,804.9882179,509.9736311,949.6546903
"SEEDGWAS3398","CIMMYTMA-002000",-99.06666667,18.88333333,277.3246237,384.07756,263.314958,74.2574319,78.12426906,86.66470545,480.1572707,804.275329,579.2473375,957.3817837
"SEEDGWAS3399","CIMMYTMA-002001",-99.15,18.88333333,277.3246237,384.07756,263.314958,74.2574319,78.12426906,86.66470545,480.1572707,804.275329,579.2473375,957.3817837
"SEEDGWAS4055","CIMMYTMA-002006",-99.13333333,18.96666667,292.7987532,384.077557,263.3149419,71.47815382,79.91518839,98.33842872,481.0252835,810.5191157,560.937327,860.3831797
"SEEDGWAS1126","CIMMYTMA-015356",-99,19.01666667,278.5070153,384.0775392,263.3149849,73.71177807,78.58341863,85.45706353,502.5357391,795.1334919,580.0756134,912.8330025
"SEEDGWAS2371","CIMMYTMA-002010",-99.23333333,18.85,293.6367984,384.0775541,263.3149624,72.72772082,77.86605759,93.01448351,480.4312872,798.6570445,521.2672199,869.0232746
"SEEDGWAS4368","CIMMYTMA-002011",-99.234331,18.830753,293.2805102,384.077559,263.3149413,71.75859614,73.29761797,90.47069089,481.4646429,796.0011638,519.8681409,873.9582931
"SEEDGWAS3400","CIMMYTMA-002014",-99.23333333,18.76666667,293.5053296,384.077554,263.3149778,71.43881154,69.34936993,90.07763959,480.828187,790.750211,516.7889542,848.9025226
"SEEDGWAS2374","CIMMYTMA-002015",-99.23333333,18.76666667,293.5053296,384.077554,263.3149778,71.43881154,69.34936993,90.07763959,480.828187,790.750211,516.7889542,848.9025226
"SEEDGWAS3401","CIMMYTMA-002016",-99.26666667,18.73333333,260.7747541,384.0775498,263.3149817,72.34394188,74.96527239,91.37262228,492.637355,795.1127192,548.3586685,869.2155567
"SEEDGWAS5327","CIMMYTMA-019445",-98.91666667,18.98333333,278.3253198,384.0775399,263.314963,73.69313033,78.44193463,96.78630535,487.1462619,795.2981313,580.0051214,946.1251308
"SEEDGWAS5325","CIMMYTMA-019429",-98.91666667,18.98333333,278.3253198,384.0775399,263.314963,73.69313033,78.44193463,96.78630535,487.1462619,795.2981313,580.0051214,946.1251308
"SEEDGWAS4171","CIMMYTMA-019823",-98.97,18.95,275.7183702,384.0775921,263.3149947,74.81562422,75.80552464,95.10180174,492.4286118,801.6320455,577.0525078,982.2651415
"SEEDGWAS3402","CIMMYTMA-002021",-99.26666667,18.73333333,260.7747541,384.0775498,263.3149817,72.34394188,74.96527239,91.37262228,492.637355,795.1127192,548.3586685,869.2155567
"SEEDGWAS3403","CIMMYTMA-002022",-99.3,18.78333333,275.9376761,384.0775395,263.3149913,73.99201594,78.42191299,88.06607576,486.06316,802.282306,560.72501,1011.668207
"SEEDGWAS4916","CIMMYTMA-002023",-99.24911,18.830607,292.6840737,384.0775536,263.3149736,72.6222638,77.64485154,91.1187159,481.0572224,797.4360672,519.7551281,857.4077898
"SEEDGWAS4917","CIMMYTMA-002024",-99.24911,18.830607,292.6840737,384.0775536,263.3149736,72.6222638,77.64485154,91.1187159,481.0572224,797.4360672,519.7551281,857.4077898
"SEEDGWAS3404","CIMMYTMA-002026",-99.31666667,18.78333333,275.9376761,384.0775395,263.3149913,73.99201594,78.42191299,88.06607576,486.06316,802.282306,560.72501,1011.668207
"SEEDGWAS3405","CIMMYTMA-002029",-99.353592,18.7861,291.4755262,384.0775615,263.3149742,72.20158031,68.63159915,93.45691685,487.636843,790.0167851,512.858785,851.6437764
"SEEDGWAS3406","CIMMYTMA-002030",-99.36666667,18.71666667,290.9572613,384.0775665,263.3149471,72.52856629,84.5044205,92.49704745,478.6010163,804.9882179,507.4654185,855.2541956
"SEEDGWAS5333","CIMMYTMA-019966",-99.170828,18.604445,290.6618643,384.0775542,263.3149421,73.76918294,68.82774749,89.03429247,487.4857859,788.2409385,509.7000109,850.0729559
"SEEDGWAS1743","CIMMYTMA-025825",-105.1333333,21.96666667,286.2665567,384.0775965,263.3149609,72.33583555,79.03414866,82.58673669,457.8512436,805.2926357,523.635549,811.014459
"SEEDGWAS1742","CIMMYTMA-025823",-105.1333333,21.96666667,286.2665567,384.0775965,263.3149609,72.33583555,79.03414866,82.58673669,457.8512436,805.2926357,523.635549,811.014459
"SEEDGWAS1739","CIMMYTMA-025813",-105.2,21.82,289.6342209,384.0775494,263.3149587,74.12050502,75.6742235,87.99558906,463.1532732,797.3738412,561.0093386,912.6006184
"SEEDGWAS1736","CIMMYTMA-025807",-105.2,21.82,274.614961,384.0775346,263.3149544,73.99371144,84.94372224,82.43281121,481.9657433,796.5080764,500.8733386,1056.91847
"SEEDGWAS530","CIMMYTMA-025814",-105.2,21.82,289.6342209,384.0775494,263.3149587,74.12050502,75.6742235,87.99558906,463.1532732,797.3738412,561.0093386,912.6006184
"SEEDGWAS1737","CIMMYTMA-025808",-105.2,21.82,274.614961,384.0775346,263.3149544,73.99371144,84.94372224,82.43281121,481.9657433,796.5080764,500.8733386,1056.91847
"SEEDGWAS4113","CIMMYTMA-007061",-104.088629,21.696608,289.7777605,384.0775659,263.3149952,72.01249562,95.61978565,81.82715962,447.5048022,793.6369801,547.7856435,913.5675652
"SEEDGWAS1110","CIMMYTMA-007062",-104.088629,21.696608,289.7777605,384.0775659,263.3149952,72.01249562,95.61978565,81.82715962,447.5048022,793.6369801,547.7856435,913.5675652
"SEEDGWAS1704","CIMMYTMA-024962",-104.469957,22.274119,284.6988306,384.0775186,263.3149491,71.75596112,117.3389435,81.0040859,481.9657433,784.1191972,551.452524,914.8340355
"SEEDGWAS4024","CIMMYTMA-025267",-104.880645,21.250533,273.6890243,384.0775161,263.3149375,71.44461416,95.76061533,85.21632016,472.7456755,788.9220884,521.6115794,1033.410334
"SEEDGWAS5357","CIMMYTMA-025269",-104.575801,21.320316,276.78969,384.077516,263.3149461,72.36320586,95.08281914,83.55594188,472.6658562,798.7980809,513.6366178,1054.822734
"SEEDGWAS4189","CIMMYTMA-025270",-104.8,21.51,277.6656993,384.0775173,263.31493,71.50588601,96.01665126,85.20498831,484.2488971,789.620512,516.1532581,1033.592572
"SEEDGWAS2636","CIMMYTMA-025275",-104.575801,21.320316,276.78969,384.077516,263.3149461,72.36320586,95.08281914,83.55594188,472.6658562,798.7980809,513.6366178,1054.822734
"SEEDGWAS3497","CIMMYTMA-007115",-104.088629,21.696608,289.7777605,384.0775659,263.3149952,72.01249562,95.61978565,81.82715962,447.5048022,793.6369801,547.7856435,913.5675652
"SEEDGWAS3344","CIMMYTMA-025277",-104.880645,21.250533,273.6890243,384.0775161,263.3149375,71.44461416,95.76061533,85.21632016,472.7456755,788.9220884,521.6115794,1033.410334
"SEEDGWAS4192","CIMMYTMA-025821",-104.449948,21.110878,286.9565629,384.0775285,263.3149304,72.42946072,94.90288346,83.26929308,483.6186945,792.8990193,541.7743768,972.1324141
"SEEDGWAS2641","CIMMYTMA-025822",-104.449948,21.110878,286.9565629,384.0775285,263.3149304,72.42946072,94.90288346,83.26929308,483.6186945,792.8990193,541.7743768,972.1324141
"SEEDGWAS2637","CIMMYTMA-025278",-104.575801,21.320316,276.78969,384.077516,263.3149461,72.36320586,95.08281914,83.55594188,472.6658562,798.7980809,513.6366178,1054.822734
"SEEDGWAS2638","CIMMYTMA-025279",-104.575801,21.320316,276.78969,384.077516,263.3149461,72.36320586,95.08281914,83.55594188,472.6658562,798.7980809,513.6366178,1054.822734
"SEEDGWAS5358","CIMMYTMA-025280",-104.575801,21.320316,276.78969,384.077516,263.3149461,72.36320586,95.08281914,83.55594188,472.6658562,798.7980809,513.6366178,1054.822734
"SEEDGWAS4025","CIMMYTMA-025282",-104.880645,21.250533,273.6890243,384.0775161,263.3149375,71.44461416,95.76061533,85.21632016,472.7456755,788.9220884,521.6115794,1033.410334
"SEEDGWAS4026","CIMMYTMA-025283",-104.880645,21.250533,273.6890243,384.0775161,263.3149375,71.44461416,95.76061533,85.21632016,472.7456755,788.9220884,521.6115794,1033.410334
"SEEDGWAS4027","CIMMYTMA-025284",-104.880645,21.250533,273.6890243,384.0775161,263.3149375,71.44461416,95.76061533,85.21632016,472.7456755,788.9220884,521.6115794,1033.410334
"SEEDGWAS2260","CIMMYTMA-025285",-104.880645,21.250533,273.6890243,384.0775161,263.3149375,71.44461416,95.76061533,85.21632016,472.7456755,788.9220884,521.6115794,1033.410334
"SEEDGWAS2261","CIMMYTMA-025286",-104.880645,21.250533,273.6890243,384.0775161,263.3149375,71.44461416,95.76061533,85.21632016,472.7456755,788.9220884,521.6115794,1033.410334
"SEEDGWAS4029","CIMMYTMA-025288",-104.4,20.8,278.0263905,384.0774835,263.3150331,72.9451565,91.60468047,92.22882279,484.8872195,811.5546448,523.234636,987.9036936
"SEEDGWAS3345","CIMMYTMA-025289",-104.4,20.8,278.0263905,384.0774835,263.3150331,72.9451565,91.60468047,92.22882279,484.8872195,811.5546448,523.234636,987.9036936
"SEEDGWAS3656","CIMMYTMA-025290",-104.739704,21.221061,279.0844248,384.0775145,263.3149397,73.75827062,93.49254549,84.22117862,474.5785082,810.2496357,545.6838621,1054.790369
"SEEDGWAS3657","CIMMYTMA-025291",-104.739704,21.221061,279.0844248,384.0775145,263.3149397,73.75827062,93.49254549,84.22117862,474.5785082,810.2496357,545.6838621,1054.790369
"SEEDGWAS3658","CIMMYTMA-025292",-104.486205,21.063194,286.4337036,384.0775286,263.3149859,71.78254077,98.1643996,81.93928745,489.6546984,789.4476186,551.3864509,964.5692051
"SEEDGWAS674","CIMMYTMA-025293",-104.739704,21.221061,279.0844248,384.0775145,263.3149397,73.75827062,93.49254549,84.22117862,474.5785082,810.2496357,545.6838621,1054.790369
"SEEDGWAS1804","CIMMYTMA-013421",-104.449948,21.110878,286.9565629,384.0775285,263.3149304,72.42946072,94.90288346,83.26929308,483.6186945,792.8990193,541.7743768,972.1324141
"SEEDGWAS1634","CIMMYTMA-017857",-105.2166667,21.95,273.7367039,384.077538,263.3149306,73.88581985,84.65070411,81.69492227,483.5001338,796.5080764,508.5522446,1055.986053
"SEEDGWAS3962","CIMMYTMA-009156",-105.01608,21.225329,271.4258047,384.0775353,263.31493,71.66842883,84.83957652,79.89900827,478.8244548,790.7824113,539.6932212,1014.909213
"SEEDGWAS1474","CIMMYTMA-007030",-105.2166667,21.1,276.1691794,384.0775296,263.314954,73.01525609,81.51998793,81.76626583,487.0646036,795.8499213,496.2223227,985.5928622
"SEEDGWAS1476","CIMMYTMA-007032",-105.2166667,21.1,292.8720944,384.0774716,263.3149604,76.5291849,80.97158332,87.4931405,462.8992996,798.0102818,566.0428521,833.4515523
"SEEDGWAS1477","CIMMYTMA-007033",-105.1666667,21.2,274.062777,384.0775274,263.3149293,72.66197195,81.75548829,81.30572423,483.863694,796.5080764,498.1519544,973.8738978
"SEEDGWAS343","CIMMYTMA-007035",-105.1666667,21.2,274.062777,384.0775274,263.3149293,72.66197195,81.75548829,81.30572423,483.863694,796.5080764,498.1519544,973.8738978
"SEEDGWAS3885","CIMMYTMA-007037",-104.819531,21.376419,282.2193767,384.0775141,263.3149297,71.49202258,96.21807903,84.80635087,476.84565,789.7053526,503.8261707,1033.592572
"SEEDGWAS3886","CIMMYTMA-007038",-104.819531,21.376419,282.2193767,384.0775141,263.3149297,71.49202258,96.21807903,84.80635087,476.84565,789.7053526,503.8261707,1033.592572
"SEEDGWAS1478","CIMMYTMA-007044",-105.1833333,20.81666667,274.3843715,384.0775078,263.3149362,72.52944901,81.79190512,83.15808625,477.150771,800.4785295,497.588855,988.6436587
"SEEDGWAS1479","CIMMYTMA-007046",-105.1833333,20.81666667,274.3843715,384.0775078,263.3149362,72.52944901,81.79190512,83.15808625,477.150771,800.4785295,497.588855,988.6436587
"SEEDGWAS1481","CIMMYTMA-007050",-104.915301,21.232846,272.8877614,384.0775276,263.3149592,72.242716,94.48367959,83.79521196,481.4947658,790.4889849,522.1045979,1034.616027
"SEEDGWAS885","CIMMYTMA-007989",-104.915301,21.232846,272.8877614,384.0775276,263.3149592,72.242716,94.48367959,83.79521196,481.4947658,790.4889849,522.1045979,1034.616027
"SEEDGWAS2472","CIMMYTMA-007055",-104.739704,21.221061,279.0844248,384.0775145,263.3149397,73.75827062,93.49254549,84.22117862,474.5785082,810.2496357,545.6838621,1054.790369
"SEEDGWAS2473","CIMMYTMA-007057",-104.739704,21.221061,279.0844248,384.0775145,263.3149397,73.75827062,93.49254549,84.22117862,474.5785082,810.2496357,545.6838621,1054.790369
"SEEDGWAS2474","CIMMYTMA-007058",-104.4833333,21.06666667,264.6979542,384.077577,263.314966,72.30039031,67.68927498,82.27074138,480.8993641,802.7421175,540.2538961,870.8348677
"SEEDGWAS639","CIMMYTMA-007059",-104.3333333,21.03333333,282.8933483,384.0775202,263.3149433,72.24816641,95.54322646,84.02144492,484.7835225,792.8990193,547.7156814,967.6561529
"SEEDGWAS1635","CIMMYTMA-017860",-105.22623,22.024349,273.7449425,384.0775378,263.3149343,73.88581985,84.24471813,81.30986996,468.2425209,796.5080764,508.5522446,1059.50847
"SEEDGWAS3496","CIMMYTMA-006957",-104.129818,21.386317,287.2797294,384.0775276,263.3149453,71.98984819,97.79872377,84.97431322,485.4966896,803.3896736,512.6289522,989.1534468
"SEEDGWAS2469","CIMMYTMA-006962",-104.129825,21.381182,286.2645281,384.0775243,263.3149446,72.52077286,101.3709603,85.01549092,488.2403334,808.0585182,522.6635758,1007.667676
"SEEDGWAS4114","CIMMYTMA-007065",-104.4666667,21.03333333,282.8933483,384.0775202,263.3149433,72.24816641,95.54322646,84.02144492,484.7835225,792.8990193,547.7156814,967.6561529
"SEEDGWAS1187","CIMMYTMA-000587",-105.22623,22.024349,273.7449425,384.0775378,263.3149343,73.88581985,84.24471813,81.30986996,468.2425209,796.5080764,508.5522446,1059.50847
"SEEDGWAS3887","CIMMYTMA-007070",-104.8833333,21.71666667,276.1278639,384.0775312,263.3149293,72.03427629,81.34651413,81.97874239,489.5128517,793.4972433,516.9624852,1035.436335
"SEEDGWAS3888","CIMMYTMA-007075",-104.8833333,21.71666667,276.1278639,384.0775312,263.3149293,72.03427629,81.34651413,81.97874239,489.5128517,793.4972433,516.9624852,1035.436335
"SEEDGWAS3889","CIMMYTMA-007081",-104.469957,22.274119,284.6988306,384.0775186,263.3149491,71.75596112,117.3389435,81.0040859,481.9657433,784.1191972,551.452524,914.8340355
"SEEDGWAS1482","CIMMYTMA-007082",-105.3333333,22.65,270.0806605,384.0775466,263.314937,71.98892308,87.76897841,81.65023472,452.6153284,802.2770241,518.902894,1025.592067
"SEEDGWAS1483","CIMMYTMA-007086",-105.3333333,22.65,270.0806605,384.0775466,263.314937,71.98892308,87.76897841,81.65023472,452.6153284,802.2770241,518.902894,1025.592067
"SEEDGWAS876","CIMMYTMA-007087",-105.3333333,22.65,270.0806605,384.0775466,263.314937,71.98892308,87.76897841,81.65023472,452.6153284,802.2770241,518.902894,1025.592067
"SEEDGWAS1484","CIMMYTMA-007089",-105.3333333,22.65,270.0806605,384.0775466,263.314937,71.98892308,87.76897841,81.65023472,452.6153284,802.2770241,518.902894,1025.592067
"SEEDGWAS2092","CIMMYTMA-000588",-105.5333333,22.36666667,270.4959189,384.0775436,263.31493,71.70814262,81.87922439,80.63277167,481.7446178,802.2770241,533.2856552,1027.551217
"SEEDGWAS640","CIMMYTMA-007093",-104.129818,21.386317,287.2797294,384.0775276,263.3149453,71.98984819,97.79872377,84.97431322,485.4966896,803.3896736,512.6289522,989.1534468
"SEEDGWAS2800","CIMMYTMA-007094",-104.35,21.11666667,281.8306448,384.077539,263.314952,77.05574648,76.3965984,82.87422068,503.0716992,801.0344067,563.0468515,894.1049392
"SEEDGWAS1636","CIMMYTMA-017862",-105.5333333,22.36666667,272.0351728,384.0775486,263.3149293,71.90759045,82.57670055,81.18698273,466.5590692,802.2770241,531.5611388,1037.977542
"SEEDGWAS3890","CIMMYTMA-007100",-104.499597,22.513281,294.1894281,384.0775486,263.314986,72.07918975,92.67479445,82.3481671,448.9330122,786.0805448,536.4073812,860.015445
"SEEDGWAS3891","CIMMYTMA-007101",-104.499597,22.513281,294.1894281,384.0775486,263.314986,72.07918975,92.67479445,82.3481671,448.9330122,786.0805448,536.4073812,860.015445
"SEEDGWAS877","CIMMYTMA-007102",-104.499597,22.513281,294.1894281,384.0775486,263.314986,72.07918975,92.67479445,82.3481671,448.9330122,786.0805448,536.4073812,860.015445
"SEEDGWAS878","CIMMYTMA-007110",-104.499597,22.513281,294.1894281,384.0775486,263.314986,72.07918975,92.67479445,82.3481671,448.9330122,786.0805448,536.4073812,860.015445
"SEEDGWAS2093","CIMMYTMA-000589",-105.460404,22.431118,271.8070203,384.0776019,263.3149375,71.9034382,85.40245754,81.19685228,466.5590692,809.1221704,530.9899121,1028.038658
"SEEDGWAS1266","CIMMYTMA-002252",-105.4666667,22.4,271.7361555,384.0776019,263.3149426,71.82213738,83.23182656,81.00669072,468.8803403,809.1221704,530.8595835,1026.672884
"SEEDGWAS1655","CIMMYTMA-018880",-105.382959,21.993057,272.8549779,384.0775962,263.3149362,73.41383759,84.05318658,82.11436137,469.5000799,809.1221704,525.9343598,1072.068088
"SEEDGWAS1656","CIMMYTMA-018881",-105.382959,21.993057,272.8549779,384.0775962,263.3149362,73.41383759,84.05318658,82.11436137,469.5000799,809.1221704,525.9343598,1072.068088
"SEEDGWAS1254","CIMMYTMA-001742",-105.177805,21.847885,274.3644018,384.0775356,263.3149638,73.99371144,84.62146601,82.14186724,487.1664978,796.5080764,500.3940233,1056.91847
"SEEDGWAS5193","CIMMYTMA-000361",-104.6,21.43333333,286.8935453,384.0775173,263.3149359,72.3820256,98.20292452,82.10953479,475.6887683,787.1605969,566.0620392,1011.564547
"SEEDGWAS4000","CIMMYTMA-018886",-104.8666667,21.25,260.8266561,384.0775791,263.3149421,72.52455305,76.06549887,80.69642221,485.1355563,805.4476269,541.6384645,853.3683542
"SEEDGWAS3866","CIMMYTMA-005356",-100.020045,25.266127,292.8434898,384.0776106,263.3149538,75.15470827,83.26067394,83.48897077,454.7598362,811.5045329,542.7880966,800.6230424
"SEEDGWAS4023","CIMMYTMA-025235",-100.1333333,27.25,267.7064091,384.0778655,263.3149698,74.51929975,84.12361064,83.64515974,445.8851387,818.6816177,560.5004511,829.2386178
"SEEDGWAS4034","CIMMYTMA-026095",-99.68333333,25.25,282.8474062,384.0776139,263.314989,75.45952577,84.56420287,82.25683533,438.4948534,811.5717712,548.5564428,801.731916
"SEEDGWAS3177","CIMMYTMA-001947",-100.2333333,26.05,270.5443366,384.0776215,263.314958,74.72298603,85.15282371,82.19459553,447.7017883,811.3786709,562.6701354,823.3576296
"SEEDGWAS3172","CIMMYTMA-000533",-99.68333333,25.25,282.8474062,384.0776139,263.314989,75.45952577,84.56420287,82.25683533,438.4948534,811.5717712,548.5564428,801.731916
"SEEDGWAS3827","CIMMYTMA-002261",-100.063425,25.573728,273.4073309,384.0776149,263.3149928,72.70602231,82.79817799,81.90317181,462.8583798,811.5954014,535.1954842,815.039966
"SEEDGWAS3874","CIMMYTMA-005836",-100.082949,25.629185,275.0735858,384.07761,263.3149537,73.33056454,84.5231865,81.90317181,447.8326151,811.5954014,539.7286657,820.1345024
"SEEDGWAS2343","CIMMYTMA-000852",-100.6222222,25.01805556,293.4331881,384.0776,263.3149517,76.55497021,75.3959251,85.53912855,445.4339015,811.7773911,564.4456748,795.6611675
"SEEDGWAS2386","CIMMYTMA-002263",-99.65111,24.618879,280.6672973,384.0775438,263.3149614,75.11252448,80.82419673,84.29915204,462.2376802,797.1619125,532.9033568,812.0247498
"SEEDGWAS3811","CIMMYTMA-000528",-99.21347,25.677925,283.8540962,384.0776203,263.3149906,72.47736791,83.54069213,82.18253011,452.1838864,815.9641394,550.2731138,807.5451415
"SEEDGWAS3823","CIMMYTMA-001946",-99.25032,25.733256,282.5172584,384.0776189,263.3149898,72.47736791,83.90465641,82.18253011,448.9660754,816.8729459,549.8164523,809.7660093
"SEEDGWAS2671","CIMMYTMA-000258",-96.93361111,17.4311111,276.2321869,384.0775208,263.3149434,77.76232951,78.58977861,95.11248602,505.7744624,799.9355694,554.5347783,944.2047659
"SEEDGWAS2921","CIMMYTMA-016033",-98.27,17.85,279.6011624,384.0775751,263.3149967,71.60973602,83.17335636,80.85698873,501.6460349,814.5216331,568.6640832,880.1649041
"SEEDGWAS1179","CIMMYTMA-000261",-98.06005,16.409733,265.7726825,384.0775209,263.3149456,74.39732179,75.13954959,91.39928686,473.8706425,789.1146393,510.2526516,840.315158
"SEEDGWAS2507","CIMMYTMA-013924",-96.021444,17.253353,274.3214701,384.0775859,263.3149313,74.04436249,78.87605285,97.13271251,492.6663359,790.9581404,556.5003954,856.3279112
