,SaID,AccID,Longitude,Latitude,Ann.Prc,TN,PBR,,,,,,,,,,,,,,,,,,,,,,
1213,SEEDGWAS402,CIMMYTMA-010464,-92.68035,16.538454,963,0.23,9.59,,,,,,,,,,,,,,,,,,,,,,
1214,SEEDGWAS4020,CIMMYTMA-023933,-104.2129,21.064005,779,0.16,12.88,,,,,,,,,,,,,,,,,,,,,,
1215,SEEDGWAS4021,CIMMYTMA-024754,-106.050043,23.284551,868,0.16,10.97,,,,,,,,,,,,,,,,,,,,,,
1216,SEEDGWAS4022,CIMMYTMA-024777,-104.499597,22.513281,555,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1217,SEEDGWAS4023,CIMMYTMA-025235,-100.1333333,27.25,454,0.19,18.17,,,,,,,,,,,,,,,,,,,,,,
1218,SEEDGWAS4024,CIMMYTMA-025267,-104.880645,21.250533,1268,0.16,12.88,,,,,,,,,,,,,,,,,,,,,,
1219,SEEDGWAS4025,CIMMYTMA-025282,-104.880645,21.250533,1268,0.16,12.88,,,,,,,,,,,,,,,,,,,,,,
1220,SEEDGWAS4026,CIMMYTMA-025283,-104.880645,21.250533,1268,0.16,12.88,,,,,,,,,,,,,,,,,,,,,,
1221,SEEDGWAS4027,CIMMYTMA-025284,-104.880645,21.250533,1268,0.16,12.88,,,,,,,,,,,,,,,,,,,,,,
1222,SEEDGWAS4029,CIMMYTMA-025288,-104.4,20.8,772,0.16,12.24,,,,,,,,,,,,,,,,,,,,,,
1223,SEEDGWAS403,CIMMYTMA-010468,-92.91666667,16.88333333,1058,0.23,3.1,,,,,,,,,,,,,,,,,,,,,,
1224,SEEDGWAS4034,CIMMYTMA-026095,-99.68333333,25.25,783,0.06,18.17,,,,,,,,,,,,,,,,,,,,,,
1225,SEEDGWAS4039,CIMMYTMA-000088,-97.353287,18.334624,507,0.14,1.82,,,,,,,,,,,,,,,,,,,,,,
1226,SEEDGWAS4040,CIMMYTMA-000157,-102.500515,19.635915,855,0.3,20.15,,,,,,,,,,,,,,,,,,,,,,
1227,SEEDGWAS4041,CIMMYTMA-000159,-102.500515,19.635915,855,0.3,20.15,,,,,,,,,,,,,,,,,,,,,,
1228,SEEDGWAS4042,CIMMYTMA-000255,-96.094961,16.657461,600,0.82,6.51,,,,,,,,,,,,,,,,,,,,,,
1229,SEEDGWAS4045,CIMMYTMA-000424,-99.9072222,21.7722222,435,0.53,17.31,,,,,,,,,,,,,,,,,,,,,,
1230,SEEDGWAS4046,CIMMYTMA-000437,-99.99446,21.909795,490,0.24,19.38,,,,,,,,,,,,,,,,,,,,,,
1231,SEEDGWAS4051,CIMMYTMA-001469,-102.500515,19.635915,855,0.3,20.15,,,,,,,,,,,,,,,,,,,,,,
1232,SEEDGWAS4053,CIMMYTMA-001911,-103.5,23.62,464,0.1,12.88,,,,,,,,,,,,,,,,,,,,,,
1233,SEEDGWAS4054,CIMMYTMA-001974,-98.9,18.93333333,799,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
1234,SEEDGWAS4055,CIMMYTMA-002006,-99.13333333,18.96666667,936,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
1235,SEEDGWAS4056,CIMMYTMA-002042,-99.61205,18.536164,1154,0.14,7.96,,,,,,,,,,,,,,,,,,,,,,
1236,SEEDGWAS4057,CIMMYTMA-002071,-99.58333333,19.73333333,703,0.14,4.15,,,,,,,,,,,,,,,,,,,,,,
1237,SEEDGWAS4058,CIMMYTMA-002082,-99.66666667,18.75,1066,0.14,7.96,,,,,,,,,,,,,,,,,,,,,,
1238,SEEDGWAS4059,CIMMYTMA-002286,-100.01184,21.924879,499,0.24,19.38,,,,,,,,,,,,,,,,,,,,,,
1239,SEEDGWAS4060,CIMMYTMA-002305,-99.65574,22.011316,582,0.24,18.17,,,,,,,,,,,,,,,,,,,,,,
1240,SEEDGWAS4069,CIMMYTMA-005475,-99.9072222,21.7722222,435,0.24,17.31,,,,,,,,,,,,,,,,,,,,,,
1241,SEEDGWAS4070,CIMMYTMA-005476,-99.641767,21.850995,667,0.24,17.31,,,,,,,,,,,,,,,,,,,,,,
1242,SEEDGWAS4111,CIMMYTMA-006746,-107.9333333,30.38333333,309,0.04,22.94,,,,,,,,,,,,,,,,,,,,,,
1243,SEEDGWAS4112,CIMMYTMA-006914,-104.393881,23.480832,341,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1244,SEEDGWAS4113,CIMMYTMA-007061,-104.088629,21.696608,534,0.22,20.15,,,,,,,,,,,,,,,,,,,,,,
1245,SEEDGWAS4114,CIMMYTMA-007065,-104.4666667,21.03333333,745,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1246,SEEDGWAS4137,CIMMYTMA-010613,-101.2166667,21.48333333,475,0.39,14.8,,,,,,,,,,,,,,,,,,,,,,
1247,SEEDGWAS4140,CIMMYTMA-013305,-98.91666667,18.98333333,844,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
1248,SEEDGWAS4141,CIMMYTMA-013349,-97.03333333,19.08333333,1456,0.32,18.95,,,,,,,,,,,,,,,,,,,,,,
1249,SEEDGWAS4152,CIMMYTMA-015909,-103.15,20.5,775,0.2,20.15,,,,,,,,,,,,,,,,,,,,,,
1250,SEEDGWAS4153,CIMMYTMA-015910,-103.15,20.5,612,0.2,20.15,,,,,,,,,,,,,,,,,,,,,,
1251,SEEDGWAS4154,CIMMYTMA-016132,-103.7333333,19.93333333,904,0.16,4.86,,,,,,,,,,,,,,,,,,,,,,
1252,SEEDGWAS4157,CIMMYTMA-016674,-92.46666667,16.55,1097,0.5,0.73,,,,,,,,,,,,,,,,,,,,,,
1253,SEEDGWAS4158,CIMMYTMA-017790,-109.7166667,23.08333333,268,0.04,22.76,,,,,,,,,,,,,,,,,,,,,,
1254,SEEDGWAS4159,CIMMYTMA-017893,-100.265107,22.333956,468,0.25,19.38,,,,,,,,,,,,,,,,,,,,,,
1255,SEEDGWAS4160,CIMMYTMA-017902,-100.3302778,22.0183333,522,0.2,14.8,,,,,,,,,,,,,,,,,,,,,,
1256,SEEDGWAS4161,CIMMYTMA-017958,-104.7666667,24.51666667,458,0.2,18.17,,,,,,,,,,,,,,,,,,,,,,
1257,SEEDGWAS4162,CIMMYTMA-018006,-103.356458,20.804002,846,0.16,18.17,,,,,,,,,,,,,,,,,,,,,,
1258,SEEDGWAS4164,CIMMYTMA-018348,-104.7,24.52,416,0.17,18.17,,,,,,,,,,,,,,,,,,,,,,
1259,SEEDGWAS4165,CIMMYTMA-018448,-104.7666667,24.51666667,458,0.2,18.17,,,,,,,,,,,,,,,,,,,,,,
1260,SEEDGWAS4171,CIMMYTMA-019823,-98.97,18.95,697,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
1261,SEEDGWAS4172,CIMMYTMA-019833,-98.98333333,18.76666667,871,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
1262,SEEDGWAS4173,CIMMYTMA-019835,-102.7833333,18.73333333,840,0.16,12.24,,,,,,,,,,,,,,,,,,,,,,
1263,SEEDGWAS4174,CIMMYTMA-019935,-98.76666667,18.5,1359,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
1264,SEEDGWAS4175,CIMMYTMA-019938,-102.95,20.78333333,768,0.2,20.15,,,,,,,,,,,,,,,,,,,,,,
1265,SEEDGWAS4176,CIMMYTMA-019943,-102.95,20.78333333,768,0.2,20.15,,,,,,,,,,,,,,,,,,,,,,
1266,SEEDGWAS4177,CIMMYTMA-019945,-102.95,20.78333333,768,0.2,20.15,,,,,,,,,,,,,,,,,,,,,,
1267,SEEDGWAS4178,CIMMYTMA-020823,-103.6666667,24.88333333,312,0.08,22.13,,,,,,,,,,,,,,,,,,,,,,
1268,SEEDGWAS4179,CIMMYTMA-021230,-102.5,21.41666667,583,0.2,18.17,,,,,,,,,,,,,,,,,,,,,,
1269,SEEDGWAS4180,CIMMYTMA-021232,-102.426139,21.535731,479,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1270,SEEDGWAS4181,CIMMYTMA-021243,-102.821224,20.474396,789,0.28,20.15,,,,,,,,,,,,,,,,,,,,,,
1271,SEEDGWAS4182,CIMMYTMA-021311,-102.6666667,20.81666667,811,0.2,11.11,,,,,,,,,,,,,,,,,,,,,,
1272,SEEDGWAS4183,CIMMYTMA-021324,-102.6666667,20.81666667,811,0.2,11.11,,,,,,,,,,,,,,,,,,,,,,
1273,SEEDGWAS4184,CIMMYTMA-023629,-102.9833333,25.75,206,0.21,19.1,,,,,,,,,,,,,,,,,,,,,,
1274,SEEDGWAS4185,CIMMYTMA-023705,-99.481779,21.69932,751,0.36,5.8,,,,,,,,,,,,,,,,,,,,,,
1275,SEEDGWAS4186,CIMMYTMA-024539,-102.3333333,22.48333333,475,0.04,18.17,,,,,,,,,,,,,,,,,,,,,,
1276,SEEDGWAS4187,CIMMYTMA-024651,-107.74083,29.375447,519,0.26,22.13,,,,,,,,,,,,,,,,,,,,,,
1277,SEEDGWAS4188,CIMMYTMA-024665,-104.6666667,24.51666667,375,0.17,18.17,,,,,,,,,,,,,,,,,,,,,,
1278,SEEDGWAS4189,CIMMYTMA-025270,-104.8,21.51,1242,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1279,SEEDGWAS419,CIMMYTMA-013317,-92.564373,16.332904,1208,0.43,5.33,,,,,,,,,,,,,,,,,,,,,,
1280,SEEDGWAS4192,CIMMYTMA-025821,-104.449948,21.110878,801,0.16,12.88,,,,,,,,,,,,,,,,,,,,,,
1281,SEEDGWAS421,CIMMYTMA-014099,-96.83333333,19.7,495,0.24,2.89,,,,,,,,,,,,,,,,,,,,,,
1282,SEEDGWAS4210,CIMMYTMA-000279,-101.664012,21.045822,580,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1283,SEEDGWAS4211,CIMMYTMA-000293,-101.6666667,21.13333333,526,0.08,18.17,,,,,,,,,,,,,,,,,,,,,,
1284,SEEDGWAS4214,CIMMYTMA-000395,-105.3333333,28.05,343,0.13,11.77,,,,,,,,,,,,,,,,,,,,,,
1285,SEEDGWAS4217,CIMMYTMA-001459,-101.0166667,19.83333333,536,0.16,9.92,,,,,,,,,,,,,,,,,,,,,,
1286,SEEDGWAS4218,CIMMYTMA-001517,-103.55,22.76666667,409,0.27,12.88,,,,,,,,,,,,,,,,,,,,,,
1287,SEEDGWAS4219,CIMMYTMA-001542,-100.049518,20.794691,357,0.53,18.5,,,,,,,,,,,,,,,,,,,,,,
1288,SEEDGWAS4224,CIMMYTMA-006802,-105.97864,28.611505,300,0.13,15.64,,,,,,,,,,,,,,,,,,,,,,
1289,SEEDGWAS4225,CIMMYTMA-006817,-107.0666667,26.83333333,761,0.26,17.05,,,,,,,,,,,,,,,,,,,,,,
1290,SEEDGWAS4226,CIMMYTMA-006886,-105.7333333,25.33333333,390,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1291,SEEDGWAS4227,CIMMYTMA-006889,-105.7333333,25.33333333,390,0.16,22.68,,,,,,,,,,,,,,,,,,,,,,
1292,SEEDGWAS4228,CIMMYTMA-006900,-106.567942,25.21539,1170,0.16,15.62,,,,,,,,,,,,,,,,,,,,,,
1293,SEEDGWAS4229,CIMMYTMA-006980,-103.566312,22.790665,425,0.27,12.88,,,,,,,,,,,,,,,,,,,,,,
1294,SEEDGWAS4230,CIMMYTMA-007011,-102.9833333,23.63333333,442,0.39,22.68,,,,,,,,,,,,,,,,,,,,,,
1295,SEEDGWAS4231,CIMMYTMA-007950,-108.3833333,28.2,839,0.16,17.24,,,,,,,,,,,,,,,,,,,,,,
1296,SEEDGWAS4232,CIMMYTMA-007956,-107.0666667,26.83333333,761,0.26,17.05,,,,,,,,,,,,,,,,,,,,,,
1297,SEEDGWAS4233,CIMMYTMA-008085,-102.1666667,19.9,678,0.3,9.92,,,,,,,,,,,,,,,,,,,,,,
1298,SEEDGWAS4234,CIMMYTMA-009162,-106.384789,24.892673,1090,0.16,15.62,,,,,,,,,,,,,,,,,,,,,,
1299,SEEDGWAS4235,CIMMYTMA-010476,-101.4166667,20.95,565,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1300,SEEDGWAS4236,CIMMYTMA-010618,-103.0166667,20.93333333,712,0.16,5.8,,,,,,,,,,,,,,,,,,,,,,
1301,SEEDGWAS4237,CIMMYTMA-013841,-101.895629,21.407676,479,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1302,SEEDGWAS4238,CIMMYTMA-014103,-103.565458,22.787547,425,0.27,12.88,,,,,,,,,,,,,,,,,,,,,,
1303,SEEDGWAS4240,CIMMYTMA-016050,-98.05,19.03333333,758,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
1304,SEEDGWAS4241,CIMMYTMA-016641,-101.9166667,21.36666667,484,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1305,SEEDGWAS4242,CIMMYTMA-017827,-91.145114,15.101192,1906,0.33,7.32,,,,,,,,,,,,,,,,,,,,,,
1306,SEEDGWAS4243,CIMMYTMA-017970,-108.1166667,29.2,646,0.26,22.13,,,,,,,,,,,,,,,,,,,,,,
1307,SEEDGWAS4244,CIMMYTMA-018166,-103.049823,23.822117,290,0.1,22.68,,,,,,,,,,,,,,,,,,,,,,
1308,SEEDGWAS4245,CIMMYTMA-018272,-101.9166667,21.36666667,484,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1309,SEEDGWAS4246,CIMMYTMA-018273,-104.045528,22.019435,769,0.16,10.97,,,,,,,,,,,,,,,,,,,,,,
1310,SEEDGWAS4247,CIMMYTMA-018461,-101.4913889,21.0375,610,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1311,SEEDGWAS4249,CIMMYTMA-019420,-103.0166667,20.93333333,1180,0.16,5.8,,,,,,,,,,,,,,,,,,,,,,
1312,SEEDGWAS4250,CIMMYTMA-019845,-102.95,20.78333333,768,0.2,20.15,,,,,,,,,,,,,,,,,,,,,,
1313,SEEDGWAS4251,CIMMYTMA-019949,-97.597842,19.967035,2244,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
1314,SEEDGWAS4253,CIMMYTMA-020435,-92.11666667,15.43333333,1246,0.28,3.91,,,,,,,,,,,,,,,,,,,,,,
1315,SEEDGWAS4254,CIMMYTMA-020730,-108.1166667,29.2,646,0.26,22.13,,,,,,,,,,,,,,,,,,,,,,
1316,SEEDGWAS4255,CIMMYTMA-020748,-101.898704,21.346262,499,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1317,SEEDGWAS4257,CIMMYTMA-020845,-103.127559,22.441097,567,0.2,20.15,,,,,,,,,,,,,,,,,,,,,,
1318,SEEDGWAS4258,CIMMYTMA-020877,-103,22.46666667,467,0.12,20.15,,,,,,,,,,,,,,,,,,,,,,
1319,SEEDGWAS4259,CIMMYTMA-020965,-101.1666667,21.48333333,475,0.39,14.8,,,,,,,,,,,,,,,,,,,,,,
1320,SEEDGWAS4260,CIMMYTMA-021236,-102.6666667,20.81666667,811,0.2,11.11,,,,,,,,,,,,,,,,,,,,,,
1321,SEEDGWAS4262,CIMMYTMA-021338,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
1322,SEEDGWAS4263,CIMMYTMA-023287,-92.11666667,15.43333333,1246,0.28,3.91,,,,,,,,,,,,,,,,,,,,,,
1323,SEEDGWAS4264,CIMMYTMA-023358,-101.541904,21.073593,591,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1324,SEEDGWAS4265,CIMMYTMA-023886,-101.284292,20.926311,557,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1325,SEEDGWAS4266,CIMMYTMA-024648,-102.622283,22.875871,363,0.04,19.38,,,,,,,,,,,,,,,,,,,,,,
1326,SEEDGWAS4267,CIMMYTMA-024703,-98.8,19.2,896,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
1327,SEEDGWAS4268,CIMMYTMA-025100,-107.7,29.35,456,0.26,22.13,,,,,,,,,,,,,,,,,,,,,,
1328,SEEDGWAS4269,CIMMYTMA-025101,-107.7,29.35,456,0.26,22.13,,,,,,,,,,,,,,,,,,,,,,
1329,SEEDGWAS4270,CIMMYTMA-025102,-107.7,29.35,456,0.26,22.13,,,,,,,,,,,,,,,,,,,,,,
1330,SEEDGWAS4273,CIMMYTMA-026879,-107.74083,29.375447,519,0.26,22.13,,,,,,,,,,,,,,,,,,,,,,
1331,SEEDGWAS4286,CIMMYTMA-000239,-97.427292,18.483431,455,0.14,16.74,,,,,,,,,,,,,,,,,,,,,,
1332,SEEDGWAS4299,CIMMYTMA-000568,-104.69997,20.375341,914,0.16,12.24,,,,,,,,,,,,,,,,,,,,,,
1333,SEEDGWAS431,CIMMYTMA-015874,-93.154318,16.733674,1156,0.43,3.1,,,,,,,,,,,,,,,,,,,,,,
1334,SEEDGWAS4314,CIMMYTMA-001375,-99.617446,19.254898,1084,0.37,4.15,,,,,,,,,,,,,,,,,,,,,,
1335,SEEDGWAS4315,CIMMYTMA-001376,-99.570871,19.286184,950,0.24,4.15,,,,,,,,,,,,,,,,,,,,,,
1336,SEEDGWAS4316,CIMMYTMA-001389,-99.83,20.14,555,0.31,14.8,,,,,,,,,,,,,,,,,,,,,,
1337,SEEDGWAS4318,CIMMYTMA-001395,-100.121224,19.412596,1024,0.31,4.15,,,,,,,,,,,,,,,,,,,,,,
1338,SEEDGWAS4319,CIMMYTMA-001399,-99.93333333,19.71666667,972,0.31,4.15,,,,,,,,,,,,,,,,,,,,,,
1339,SEEDGWAS4322,CIMMYTMA-001409,-99.23333333,19.73333333,981,0.14,8.07,,,,,,,,,,,,,,,,,,,,,,
1340,SEEDGWAS4326,CIMMYTMA-001467,-100.593265,19.652002,984,0.24,4.15,,,,,,,,,,,,,,,,,,,,,,
1341,SEEDGWAS4327,CIMMYTMA-001473,-100.3833333,19.43333333,969,0.31,4.15,,,,,,,,,,,,,,,,,,,,,,
1342,SEEDGWAS4331,CIMMYTMA-001489,-104.466667,24.766667,371,0.26,18.17,,,,,,,,,,,,,,,,,,,,,,
1343,SEEDGWAS4335,CIMMYTMA-001520,-100.898334,21.150652,427,0.39,14.8,,,,,,,,,,,,,,,,,,,,,,
1344,SEEDGWAS4337,CIMMYTMA-001531,-97.251249,19.539917,839,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
1345,SEEDGWAS4356,CIMMYTMA-001665,-100.7558333,22.26916667,537,0.53,14.8,,,,,,,,,,,,,,,,,,,,,,
1346,SEEDGWAS436,CIMMYTMA-016495,-97.2,20.13333333,588,0.52,7.97,,,,,,,,,,,,,,,,,,,,,,
1347,SEEDGWAS4363,CIMMYTMA-001912,-97.231739,19.761657,1803,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
1348,SEEDGWAS4366,CIMMYTMA-001942,-99.66666667,18.75,738,0.14,7.96,,,,,,,,,,,,,,,,,,,,,,
1349,SEEDGWAS4367,CIMMYTMA-001950,-100.3,20.76,408,0.53,15.44,,,,,,,,,,,,,,,,,,,,,,
1350,SEEDGWAS4368,CIMMYTMA-002011,-99.234331,18.830753,999,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
1351,SEEDGWAS4375,CIMMYTMA-002068,-99.76666667,18.71666667,796,0.14,7.96,,,,,,,,,,,,,,,,,,,,,,
1352,SEEDGWAS4376,CIMMYTMA-002096,-102.3,19.98333333,685,0.24,9.92,,,,,,,,,,,,,,,,,,,,,,
1353,SEEDGWAS4378,CIMMYTMA-002185,-100.75,20.71666667,479,0.32,14.8,,,,,,,,,,,,,,,,,,,,,,
1354,SEEDGWAS4380,CIMMYTMA-002231,-103.25,19.96666667,761,0.27,20.15,,,,,,,,,,,,,,,,,,,,,,
1355,SEEDGWAS4390,CIMMYTMA-005584,-101.9,19.82,1087,0.3,4.15,,,,,,,,,,,,,,,,,,,,,,
1356,SEEDGWAS4392,CIMMYTMA-005617,-101.726026,19.584345,1072,0.35,21.06,,,,,,,,,,,,,,,,,,,,,,
1357,SEEDGWAS4397,CIMMYTMA-005854,-97.216461,17.447871,494,0.44,7.96,,,,,,,,,,,,,,,,,,,,,,
1358,SEEDGWAS4401,CIMMYTMA-005915,-96.950662,18.168563,1993,0.14,20.15,,,,,,,,,,,,,,,,,,,,,,
1359,SEEDGWAS441,CIMMYTMA-017806,-93.154318,16.733674,1156,0.43,3.1,,,,,,,,,,,,,,,,,,,,,,
1360,SEEDGWAS442,CIMMYTMA-017810,-92.81666667,16.5666667,995,0.43,9.59,,,,,,,,,,,,,,,,,,,,,,
1361,SEEDGWAS4421,CIMMYTMA-006757,-108.1166667,29.21666667,441,0.26,22.13,,,,,,,,,,,,,,,,,,,,,,
1362,SEEDGWAS4423,CIMMYTMA-006808,-106.35,26.96666667,407,0.16,17.03,,,,,,,,,,,,,,,,,,,,,,
1363,SEEDGWAS443,CIMMYTMA-017878,-88.3,18.5,1840,0.79,5.68,,,,,,,,,,,,,,,,,,,,,,
1364,SEEDGWAS4430,CIMMYTMA-006855,-106.95,26.03333333,1374,0.16,17.05,,,,,,,,,,,,,,,,,,,,,,
1365,SEEDGWAS4431,CIMMYTMA-006858,-106.964272,26.100125,1023,0.16,17.05,,,,,,,,,,,,,,,,,,,,,,
1366,SEEDGWAS4435,CIMMYTMA-006912,-104.7666667,24.21666667,613,0.16,26.68,,,,,,,,,,,,,,,,,,,,,,
1367,SEEDGWAS4436,CIMMYTMA-006921,-104.393881,23.480832,341,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1368,SEEDGWAS4437,CIMMYTMA-006923,-104.395773,23.478827,341,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1369,SEEDGWAS4438,CIMMYTMA-006926,-104.395213,23.478886,341,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1370,SEEDGWAS444,CIMMYTMA-017955,-98.41666667,21.15,1689,0.49,5.8,,,,,,,,,,,,,,,,,,,,,,
1371,SEEDGWAS4442,CIMMYTMA-006949,-103.25,22.11666667,459,0.13,19.06,,,,,,,,,,,,,,,,,,,,,,
1372,SEEDGWAS4444,CIMMYTMA-006952,-103.25,22.11666667,1146,0.13,17.31,,,,,,,,,,,,,,,,,,,,,,
1373,SEEDGWAS4445,CIMMYTMA-006981,-103.685704,22.637382,593,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1374,SEEDGWAS4446,CIMMYTMA-006987,-103.685704,22.637382,593,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1375,SEEDGWAS4447,CIMMYTMA-006988,-103.55,22.3,803,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1376,SEEDGWAS4448,CIMMYTMA-006989,-103.55,22.3,803,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1377,SEEDGWAS4449,CIMMYTMA-006990,-103.55,22.3,803,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1378,SEEDGWAS445,CIMMYTMA-018152,-97.031108,19.060025,1609,0.32,18.95,,,,,,,,,,,,,,,,,,,,,,
1379,SEEDGWAS4451,CIMMYTMA-006998,-102.839957,22.160694,445,0.27,20.15,,,,,,,,,,,,,,,,,,,,,,
1380,SEEDGWAS4452,CIMMYTMA-007001,-102.968003,21.639366,437,0.16,11.53,,,,,,,,,,,,,,,,,,,,,,
1381,SEEDGWAS4459,CIMMYTMA-007560,-98.43333333,19.28333333,1086,0.28,5.56,,,,,,,,,,,,,,,,,,,,,,
1382,SEEDGWAS446,CIMMYTMA-018401,-97.3,19.8,828,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
1383,SEEDGWAS4461,CIMMYTMA-007562,-98.499901,19.244746,862,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
1384,SEEDGWAS4463,CIMMYTMA-007574,-98.43333333,19.28333333,1086,0.28,5.56,,,,,,,,,,,,,,,,,,,,,,
1385,SEEDGWAS447,CIMMYTMA-018931,-89.732539,20.485433,1142,0.66,5.33,,,,,,,,,,,,,,,,,,,,,,
1386,SEEDGWAS4474,CIMMYTMA-007685,-98.56666667,19.33333333,839,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
1387,SEEDGWAS448,CIMMYTMA-018932,-88.28333333,21.01666667,1249,0.66,5.68,,,,,,,,,,,,,,,,,,,,,,
1388,SEEDGWAS4480,CIMMYTMA-007725,-97.883367,18.967821,858,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
1389,SEEDGWAS4483,CIMMYTMA-007738,-97.883367,18.967821,858,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
1390,SEEDGWAS4484,CIMMYTMA-007739,-97.883367,18.967821,858,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
1391,SEEDGWAS4485,CIMMYTMA-007741,-97.78333333,18.98333333,844,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
1392,SEEDGWAS4486,CIMMYTMA-007748,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
1393,SEEDGWAS4488,CIMMYTMA-007933,-108.1166667,29.21666667,659,0.26,22.13,,,,,,,,,,,,,,,,,,,,,,
1394,SEEDGWAS4491,CIMMYTMA-007978,-106.302375,26.035565,954,0.16,22.13,,,,,,,,,,,,,,,,,,,,,,
1395,SEEDGWAS4492,CIMMYTMA-007979,-105.7333333,25.33333333,177,0.16,7.96,,,,,,,,,,,,,,,,,,,,,,
1396,SEEDGWAS4493,CIMMYTMA-007980,-104.682259,23.972408,433,0.16,7.97,,,,,,,,,,,,,,,,,,,,,,
1397,SEEDGWAS4494,CIMMYTMA-007981,-104.682259,23.972408,433,0.16,19.06,,,,,,,,,,,,,,,,,,,,,,
1398,SEEDGWAS4495,CIMMYTMA-007982,-104.65351,23.972644,449,0.16,18.17,,,,,,,,,,,,,,,,,,,,,,
1399,SEEDGWAS4503,CIMMYTMA-008096,-101.255262,19.652464,628,0.35,4.15,,,,,,,,,,,,,,,,,,,,,,
1400,SEEDGWAS4504,CIMMYTMA-008098,-97.216461,17.447871,494,0.44,7.96,,,,,,,,,,,,,,,,,,,,,,
1401,SEEDGWAS4509,CIMMYTMA-008449,-98.75,20.13333333,588,0.24,5.75,,,,,,,,,,,,,,,,,,,,,,
1402,SEEDGWAS4518,CIMMYTMA-008486,-98.914614,19.622791,552,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
1403,SEEDGWAS4519,CIMMYTMA-008491,-98.914614,19.622791,552,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
1404,SEEDGWAS4520,CIMMYTMA-008495,-99.11666667,19.81666667,638,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
1405,SEEDGWAS4522,CIMMYTMA-008509,-98.93333333,19.41666667,601,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
1406,SEEDGWAS4523,CIMMYTMA-008510,-98.93333333,19.41666667,601,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
1407,SEEDGWAS4527,CIMMYTMA-008548,-99.76,19.56,813,0.31,3.86,,,,,,,,,,,,,,,,,,,,,,
1408,SEEDGWAS4529,CIMMYTMA-008552,-99.76,19.56,813,0.31,3.86,,,,,,,,,,,,,,,,,,,,,,
1409,SEEDGWAS4532,CIMMYTMA-008566,-98.81666667,19.58333333,505,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
1410,SEEDGWAS454,CIMMYTMA-019301,-88.690321,14.946917,1615,0.27,6.52,,,,,,,,,,,,,,,,,,,,,,
1411,SEEDGWAS4544,CIMMYTMA-009113,-96.172744,17.186388,1745,0.59,4.83,,,,,,,,,,,,,,,,,,,,,,
1412,SEEDGWAS4547,CIMMYTMA-010230,-98.45563,18.89488,862,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
